PPG,HR,RR,HRV,SpO2
12075.6397,0,0,0,0
12080.5029,0,0,0,0
12085.6791,0,0,0,0
12091.1099,0,0,0,0
12096.7317,0,0,0,0
12102.4773,0,0,0,0
12108.2773,0,0,0,0
12114.0623,0,0,0,0
12119.7644,0,0,0,0
12125.319,0,0,0,0
12130.6669,0,0,0,0
12135.7554,0,0,0,0
12140.5404,0,0,0,0
12144.9874,0,0,0,0
12149.0725,0,0,0,0
12152.7831,0,0,0,0
12156.1183,0,0,0,0
12159.0887,0,0,0,0
12161.7166,0,0,0,0
12164.0344,0,0,0,0
12166.0843,0,0,0,0
12167.9165,0,0,0,0
12169.5877,0,0,0,0
12171.159,0,0,0,0
12172.6941,0,0,0,0
12174.2568,0,0,0,0
12175.9089,0,0,0,0
12177.7083,0,0,0,0
12179.7064,0,0,0,0
12181.9463,0,0,0,0
12184.4613,0,0,0,0
12187.2734,0,0,0,0
12190.392,0,0,0,0
12193.8133,0,0,0,0
12197.5202,0,0,0,0
12201.4819,0,0,0,0
12205.655,0,0,0,0
12209.9838,0,0,0,0
12214.4022,0,0,0,0
12218.8348,0,0,0,0
12223.1991,0,0,0,0
12227.4078,0,0,0,0
12231.3706,0,0,0,0
12234.9975,0,0,0,0
12238.2003,0,0,0,0
12240.8957,0,0,0,0
12243.0075,0,0,0,0
12244.4685,0,0,0,0
12245.2223,0,0,0,0
12245.2255,0,0,0,0
12244.448,0,0,0,0
12242.8743,0,0,0,0
12240.5041,0,0,0,0
12237.3516,0,0,0,0
12233.4456,0,0,0,0
12228.8285,0,0,0,0
12223.5551,0,0,0,0
12217.6907,0,0,0,0
12211.3099,0,0,0,0
12204.4939,0,0,0,0
12197.3287,0,0,0,0
12189.9027,0,0,0,0
12182.3044,0,0,0,0
12174.6199,0,0,0,0
12166.9313,0,0,0,0
12159.3145,0,0,0,0
12151.8374,0,0,0,0
12144.559,0,0,0,0
12137.5281,0,0,0,0
12130.7824,0,0,0,0
12124.3491,0,0,0,0
12118.2441,0,0,0,0
12112.4731,0,0,0,0
12107.0322,0,0,0,0
12101.9093,0,0,0,0
12097.0853,0,0,0,0
12092.5357,0,0,0,0
12088.2327,0,0,0,0
12084.1468,0,0,0,0
12080.2488,0,0,0,0
12076.5117,0,0,0,0
12072.912,0,0,0,0
12069.4319,0,0,0,0
12066.0601,0,0,0,0
12062.7929,0,0,0,0
12059.6351,0,0,0,0
12056.6,0,0,0,0
12053.7097,0,0,0,0
12050.9947,0,0,0,0
12048.493,0,0,0,0
12046.2492,0,0,0,0
12044.3133,0,0,0,0
12042.7389,0,0,0,0
12041.5817,0,0,0,0
12040.8976,0,0,0,0
12040.7406,0,0,0,0
12041.161,0,0,0,0
12042.2034,0,0,0,0
12043.9054,0,0,0,0
12046.2954,0,0,0,0
12049.3919,0,0,0,0
12053.2022,0,0,0,0
12057.7216,0,0,0,0
12062.9334,0,0,0,0
12068.8086,0,0,0,0
12075.3063,0,0,0,0
12082.3748,0,0,0,0
12089.9519,0,0,0,0
12097.9671,0,0,0,0
12106.3423,0,0,0,0
12114.9942,0,0,0,0
12123.8359,0,0,0,0
12132.779,0,0,0,0
12141.7353,0,0,0,0
12150.6191,0,0,0,0
12159.3489,0,0,0,0
12167.8488,0,0,0,0
12176.0501,0,0,0,0
12183.8929,0,0,0,0
12191.3259,0,0,0,0
12198.3082,0,0,0,0
12204.8086,0,0,0,0
12210.8061,0,0,0,0
12216.2889,0,0,0,0
12221.2545,0,0,0,0
12225.7081,0,0,0,0
12229.6616,0,0,0,0
12233.1323,0,0,0,0
12236.1416,0,0,0,0
12238.7132,0,0,0,0
12240.8718,0,0,0,0
12242.6415,0,0,0,0
12244.0446,0,0,0,0
12245.1004,0,0,0,0
12245.8241,0,0,0,0
12246.2263,0,0,0,0
12246.3123,0,0,0,0
12246.082,0,0,0,0
12245.5303,0,0,0,0
12244.647,0,0,0,0
12243.4179,0,0,0,0
12241.8255,0,0,0,0
12239.8503,0,0,0,0
12237.4719,0,0,0,0
12234.6705,0,0,0,0
12231.4282,0,0,0,0
12227.7308,0,0,0,0
12223.5689,0,0,0,0
12218.9392,0,0,0,0
12213.8459,0,0,0,0
12208.3012,0,0,0,0
12202.3263,0,0,0,0
12195.9516,0,0,0,0
12189.217,0,0,0,0
12182.171,0,0,0,0
12174.871,0,0,0,0
12167.382,0,0,0,0
12159.7752,0,0,0,0
12152.127,0,0,0,0
12144.5173,0,0,0,0
12137.0276,0,0,0,0
12129.7391,0,0,0,0
12122.7308,0,0,0,0
12116.0779,0,0,0,0
12109.8493,0,0,0,0
12104.1064,0,0,0,0
12098.9017,0,0,0,0
12094.2768,0,0,0,0
12090.2624,0,0,0,0
12086.8767,0,0,0,0
12084.1257,0,0,0,0
12082.003,0,0,0,0
12080.4901,0,0,0,0
12079.5573,0,0,0,0
12079.1644,0,0,0,0
12079.2625,0,0,0,0
12079.7952,0,0,0,0
12080.7003,0,0,0,0
12081.912,0,0,0,0
12083.3628,0,0,0,0
12084.9853,0,0,0,0
12086.7143,0,0,0,0
12088.4887,0,0,0,0
12090.2529,0,0,0,0
12091.9585,0,0,0,0
12093.5657,0,0,0,0
12095.0436,0,0,0,0
12096.3714,0,0,0,0
12097.5384,0,0,0,0
12098.5436,0,0,0,0
12099.3961,0,0,0,0
12100.1134,0,0,0,0
12100.7213,0,0,0,0
12101.2519,0,0,0,0
12101.7427,0,0,0,0
12102.2347,0,0,0,0
12102.7708,0,0,0,0
12103.3943,0,0,0,0
12104.1467,0,0,0,0
12105.0668,0,0,0,0
12106.1886,0,0,0,0
12107.5405,0,0,0,0
12109.144,0,0,0,0
12111.0129,0,0,0,0
12113.153,0,0,0,0
12115.562,0,0,0,0
12118.2291,0,0,0,0
12121.1359,0,0,0,0
12124.2569,0,0,0,0
12127.5604,0,0,0,0
12131.0098,0,0,0,0
12134.5646,0,0,0,0
12138.182,0,0,0,0
12141.8186,0,0,0,0
12145.4315,0,0,0,0
12148.98,0,0,0,0
12152.4272,0,0,0,0
12155.7406,0,0,0,0
12158.8938,0,0,0,0
12161.867,0,0,0,0
12164.6474,0,0,0,0
12167.2299,0,0,0,0
12169.617,0,0,0,0
12171.8183,0,0,0,0
12173.8501,0,0,0,0
12175.7348,0,0,0,0
12177.4996,0,0,0,0
12179.1755,0,0,0,0
12180.7958,0,0,0,0
12182.3947,0,0,0,0
12184.006,0,0,0,0
12185.6615,0,0,0,0
12187.3893,0,0,0,0
12189.2129,0,0,0,0
12191.1498,0,0,0,0
12193.2108,0,0,0,0
12195.3988,0,0,0,0
12197.7087,0,0,0,0
12200.1269,0,0,0,0
12202.6318,0,0,0,0
12205.1935,0,0,0,0
12207.775,0,0,0,0
12210.3327,0,0,0,0
12212.8176,0,0,0,0
12215.1766,0,0,0,0
12217.3537,0,0,0,0
12219.2918,0,0,0,0
12220.9339,0,0,0,0
12222.2249,0,0,0,0
12223.1132,0,0,0,0
12223.5516,0,0,0,0
12223.4992,0,0,0,0
12222.9221,0,0,0,0
12221.7944,0,0,0,0
12220.099,0,0,0,0
12217.8278,0,0,0,0
12214.9818,0,0,0,0
12211.5715,0,0,0,0
12207.6159,0,0,0,0
12203.1426,0,0,0,0
12198.1865,0,0,0,0
12192.7894,0,0,0,0
12186.9984,0,0,0,0
12180.865,0,0,0,0
12174.444,0,0,0,0
12167.7922,0,0,0,0
12160.9671,0,0,0,0
12154.0256,0,0,0,0
12147.0235,0,0,0,0
12140.0139,0,0,0,0
12133.0472,0,0,0,0
12126.1697,0,0,0,0
12119.4237,0,0,0,0
12112.8471,0,0,0,0
12106.4733,0,0,0,0
12100.3315,0,0,0,0
12094.4466,0,0,0,0
12088.8398,0,0,0,0
12083.5292,0,0,0,0
12078.53,0,0,0,0
12073.8554,0,0,0,0
12069.5168,0,0,0,0
12065.525,0,0,0,0
12061.89,0,0,0,0
12058.6219,0,0,0,0
12055.731,0,0,0,0
12053.2282,0,0,0,0
12051.1247,0,0,0,0
12049.4325,0,0,0,0
12048.1636,0,0,0,0
12047.3303,0,0,0,0
11953.6947,0,0,0,0
11953.8072,0,0,0,0
11954.805,0,0,0,0
11956.6385,0,0,0,0
11959.2618,0,0,0,0
11962.6342,0,0,0,0
11966.7221,0,0,0,0
11971.4992,0,0,0,0
11976.9473,0,0,0,0
11983.0559,0,0,0,0
11989.8216,0,0,0,0
11997.2468,0,0,0,0
12005.3383,0,0,0,0
12014.1049,0,0,0,0
12023.5558,0,0,0,0
12033.6976,0,0,0,0
12044.5319,0,0,0,0
12056.0533,0,0,0,0
12068.2466,0,0,0,0
12081.0848,0,0,0,0
12094.5276,0,0,0,0
12108.5201,0,0,0,0
12122.9918,0,0,0,0
12137.8569,0,0,0,0
12153.0142,0,0,0,0
12168.3482,0,0,0,0
12183.7311,0,0,0,0
12199.0245,0,0,0,0
12214.0823,0,0,0,0
12228.7538,0,0,0,0
12242.8869,0,0,0,0
12256.3321,0,0,0,0
12268.9459,0,0,0,0
12280.5946,0,0,0,0
12291.1582,0,0,0,0
12300.533,0,0,0,0
12308.6354,0,0,0,0
12315.4033,0,0,0,0
12320.7986,0,0,0,0
12324.8081,0,0,0,0
12327.4436,0,0,0,0
12328.7419,0,0,0,0
12328.7637,0,0,0,0
12327.5914,0,0,0,0
12325.3266,0,0,0,0
12322.0873,0,0,0,0
12318.0039,0,0,0,0
12313.2155,0,0,0,0
12307.8649,0,0,0,0
12302.0948,0,0,0,0
12296.0432,0,0,0,0
12289.8389,0,0,0,0
12283.5978,0,0,0,0
12277.4192,0,0,0,0
12271.3829,0,0,0,0
12265.5473,0,0,0,0
12259.9473,0,0,0,0
12254.594,0,0,0,0
12249.4748,0,0,0,0
12244.5545,0,0,0,0
12239.777,0,0,0,0
12235.0678,0,0,0,0
12230.3376,0,0,0,0
12225.4861,0,0,0,0
12220.4061,0,0,0,0
12214.9883,0,0,0,0
12209.1259,0,0,0,0
12202.7195,0,0,0,0
12195.6819,0,0,0,0
12187.9418,0,0,0,0
12179.4477,0,0,0,0
12170.1714,0,0,0,0
12160.1099,0,0,0,0
12149.2871,0,0,0,0
12137.7544,0,0,0,0
12125.5905,0,0,0,0
12112.9002,0,0,0,0
12099.8119,0,0,0,0
12086.4751,0,0,0,0
12073.0563,0,0,0,0
12059.7349,0,0,0,0
12046.6981,0,0,0,0
12034.1358,0,0,0,0
12022.2351,0,0,0,0
12011.1753,0,0,0,0
12001.1219,0,0,0,0
11992.2226,0,0,0,0
11984.6026,0,0,0,0
11978.3608,0,0,0,0
11973.5671,0,0,0,0
11970.2604,0,0,0,0
11968.4478,0,0,0,0
11968.104,0,0,0,0
11969.1731,0,0,0,0
11971.5699,0,0,0,0
11975.1829,0,0,0,0
11979.8786,0,0,0,0
11985.5049,0,0,0,0
11991.8971,0,0,0,0
11998.8825,0,0,0,0
12006.2862,0,0,0,0
12013.9369,0,0,0,0
12021.672,0,0,0,0
12029.3428,0,0,0,0
12036.8191,0,0,0,0
12043.993,0,0,0,0
12050.7819,0,0,0,0
12057.1309,0,0,0,0
12063.0137,0,0,0,0
12068.4326,0,0,0,0
12073.4183,0,0,0,0
12078.0271,0,0,0,0
12082.3386,0,0,0,0
12086.452,0,0,0,0
12090.4815,0,0,0,0
12094.5516,0,0,0,0
12098.7916,0,0,0,0
12103.33,0,0,0,0
12108.2893,0,0,0,0
12113.7803,0,0,0,0
12119.8974,0,0,0,0
12126.714,0,0,0,0
12134.279,0,0,0,0
12142.614,0,0,0,0
12151.7113,0,0,0,0
12161.533,0,0,0,0
12172.0118,0,0,0,0
12183.0514,0,0,0,0
12194.5297,0,0,0,0
12206.3017,0,0,0,0
12218.2037,0,0,0,0
12230.0584,0,0,0,0
12241.68,0,0,0,0
12252.8802,0,0,0,0
12263.4742,0,0,0,0
12273.2864,0,0,0,0
12282.1564,0,0,0,0
12289.9439,0,0,0,0
12296.5337,0,0,0,0
12301.839,0,0,0,0
12305.8048,0,0,0,0
12308.4092,0,0,0,0
12309.6646,0,0,0,0
12309.6169,0,0,0,0
12308.3442,0,0,0,0
12305.9538,0,0,0,0
12302.5787,0,0,0,0
12298.3731,0,0,0,0
12293.507,0,0,0,0
12288.16,0,0,0,0
12282.5155,0,0,0,0
12276.7538,0,0,0,0
12271.0464,0,0,0,0
12265.5492,0,0,0,0
12260.3975,0,0,0,0
12255.7006,0,0,0,0
12251.5384,0,0,0,0
12247.9582,0,0,0,0
12244.9726,0,0,0,0
12242.5593,0,0,0,0
12240.6613,0,0,0,0
12239.1892,0,0,0,0
12238.0237,0,0,0,0
12237.0201,0,0,0,0
12236.0134,0,0,0,0
12234.8238,0,0,0,0
12233.2634,0,0,0,0
12231.143,0,0,0,0
12228.2792,0,0,0,0
12224.5012,0,0,0,0
12219.6575,0,0,0,0
12213.6217,0,0,0,0
12206.2982,0,0,0,0
12197.6262,0,0,0,0
12187.5831,0,0,0,0
12176.1867,0,0,0,0
12163.4956,0,0,0,0
12149.6087,0,0,0,0
12134.6634,0,0,0,0
12118.8322,0,0,0,0
12102.3186,0,0,0,0
12085.3512,0,0,0,0
12068.1778,0,0,0,0
12051.0584,0,0,0,0
12034.2575,0,0,0,0
12018.0369,0,0,0,0
12002.6479,0,0,0,0
11988.3242,0,0,0,0
11975.2751,0,0,0,0
11963.6798,0,0,0,0
11953.6823,0,0,0,0
11945.3878,0,0,0,0
11938.8599,0,0,0,0
11934.1196,0,0,0,0
11931.1456,0,0,0,0
11584.1048,0,0,0,0
11587.2676,0,0,0,0
11597.5423,0,0,0,0
11614.2151,0,0,0,0
11636.4873,0,0,0,0
11663.4985,0,0,0,0
11694.3502,0,0,0,0
11728.1297,0,0,0,0
11763.9336,0,0,0,0
11800.8893,0,0,0,0
11838.1754,0,0,0,0
11875.0389,0,0,0,0
11910.8107,0,0,0,0
11944.9171,0,0,0,0
11976.8882,0,0,0,0
12006.3634,0,0,0,0
12033.0925,0,0,0,0
12056.9344,0,0,0,0
12077.852,0,0,0,0
12095.9043,0,0,0,0
12111.2367,0,0,0,0
12124.0677,0,0,0,0
12134.6759,0,0,0,0
12143.3843,0,0,0,0
12150.5449,0,0,0,0
12156.5228,0,0,0,0
12161.6816,0,0,0,0
12166.3685,0,0,0,0
12170.9021,0,0,0,0
12175.5608,0,0,0,0
12180.5744,0,0,0,0
12186.1169,0,0,0,0
12192.3026,0,0,0,0
12199.1843,0,0,0,0
12206.7538,0,0,0,0
12214.9452,0,0,0,0
12223.6394,0,0,0,0
12232.6721,0,0,0,0
12241.8413,0,0,0,0
12250.9176,0,0,0,0
12259.6547,0,0,0,0
12267.8,0,0,0,0
12275.1056,0,0,0,0
12281.3386,0,0,0,0
12286.2907,0,0,0,0
12289.7866,0,0,0,0
12291.6912,0,0,0,0
12291.9145,0,0,0,0
12290.4153,0,0,0,0
12287.2029,0,0,0,0
12282.3364,0,0,0,0
12275.9231,0,0,0,0
12268.1136,0,0,0,0
12259.0972,0,0,0,0
12249.0941,0,0,0,0
12238.3484,0,0,0,0
12227.1183,0,0,0,0
12215.668,0,0,0,0
12204.258,0,0,0,0
12193.1364,0,0,0,0
12182.5306,0,0,0,0
12172.6398,0,0,0,0
12163.6292,0,0,0,0
12155.625,0,0,0,0
12148.7111,0,0,0,0
12142.9275,0,0,0,0
12138.2707,0,0,0,0
12134.6948,0,0,0,0
12132.1155,0,0,0,0
12130.4142,0,0,0,0
12129.4443,0,0,0,0
12129.0378,0,0,0,0
12129.0134,0,0,0,0
12129.1837,0,0,0,0
12129.3639,0,0,0,0
12129.3795,0,0,0,0
12129.0736,0,0,0,0
12128.3133,0,0,0,0
12126.9954,0,0,0,0
12125.0505,0,0,0,0
12122.446,0,0,0,0
12119.1872,0,0,0,0
12115.3171,0,0,0,0
12110.9149,0,0,0,0
12106.0925,0,0,0,0
12100.9901,0,0,0,0
12095.7704,0,0,0,0
12090.6123,0,0,0,0
12085.7032,0,0,0,0
12081.2318,0,0,0,0
12077.3801,0,0,0,0
12074.3159,0,0,0,0
12072.1861,0,0,0,0
12003.5274,0,0,0,0
