32766,5348,1702,77,57
32766,5339,1705,93,83
32766,5337,1704,71,67
32766,5326,1713,54,67
32766,5296,1698,77,77
32766,5335,1691,60,77
32766,5325,1714,93,50
32766,5325,1704,81,50
32766,5305,1709,78,96
32766,5319,1697,41,76
32766,5292,1694,77,65
32766,5295,1704,56,72
32766,5310,1711,84,73
32766,5290,1703,71,68
32766,5303,1708,72,56
32766,5277,1682,80,81
32766,5279,1694,69,56
32766,5271,1706,78,65
32766,5265,1702,89,69
32766,5277,1688,80,47
32766,5248,1708,78,73
32766,5270,1689,77,60
32766,5254,1711,87,76
32766,5249,1715,93,91
32766,5239,1701,32,81
32766,5252,1705,67,94
32766,5255,1695,95,68
32766,5240,1710,92,75
32766,5246,1695,77,67
32766,5253,1688,70,80
32766,5255,1712,63,70
32766,5248,1695,64,76
32766,5254,1693,49,71
32766,5242,1696,67,78
32766,5220,1690,109,69
32766,5239,1715,66,49
32766,5273,1711,137,54
32766,5262,1695,93,67
32766,5255,1711,97,63
32766,5261,1692,45,68
32766,5247,1705,94,50
32766,5257,1703,83,77
32766,5256,1686,82,67
32766,5252,1690,83,73
32766,5249,1696,94,55
32766,5235,1689,73,72
32766,5240,1681,88,65
32766,5237,1690,80,82
32766,5242,1689,86,64
32766,5237,1704,97,106
32766,5241,1687,90,70
32766,5229,1693,73,91
32766,5247,1683,44,94
32766,5237,1710,91,49
32766,5233,1681,62,48
32766,5228,1691,91,47
32766,5227,1689,78,63
32766,5244,1694,83,78
32766,5233,1697,77,85
32766,5230,1697,90,70
32766,5225,1697,75,62
32766,5228,1722,54,78
32766,5222,1705,73,76
32766,5225,1691,67,64
32766,5226,1709,66,64
32766,5236,1692,63,68
32766,5221,1715,82,53
32766,5227,1693,94,69
32766,5224,1694,93,89
32766,5213,1702,90,35
32766,5234,1688,106,82
32766,5229,1702,72,85
32766,5228,1693,72,83
32766,5211,1713,81,83
32766,5228,1687,63,80
32766,5232,1702,93,68
32766,5233,1697,67,77
32766,5232,1708,70,55
32766,5226,1686,65,77
32766,5214,1717,47,76
32766,5237,1708,85,45
32766,5238,1684,72,64
32766,5247,1686,71,70
32766,5243,1694,77,81
32766,5254,1672,70,51
32766,5236,1678,93,70
32766,5237,1681,75,77
32766,5237,1678,83,68
32766,5221,1698,70,67
32766,5219,1683,99,75
32766,5220,1698,82,68
32766,5225,1687,73,92
32766,5241,1694,75,74
32766,5234,1684,89,67
32766,5228,1689,55,72
32766,5215,1714,84,59
32766,5195,1699,109,37
32766,5211,1680,78,73
32766,5213,1691,64,70
32766,5215,1686,77,86
32766,5222,1684,56,69
32766,5192,1682,80,75
32766,5215,1695,71,70
32766,5216,1687,94,62
32766,5211,1695,89,68
32766,5197,1697,85,78
32766,5211,1694,85,76
32766,5211,1682,82,72
32766,5205,1699,82,80
32766,5191,1682,119,63
32766,5225,1687,101,99
32766,5212,1672,101,61
32766,5199,1682,94,72
32766,5211,1690,90,68
32766,5214,1689,67,40
32766,5207,1675,54,63
32766,5231,1691,69,74
32766,5206,1685,89,86
32766,5213,1695,87,80
32766,5215,1691,74,69
32766,5218,1676,87,58
32766,5199,1693,77,78
32766,5204,1694,76,78
32766,5199,1691,72,75
32766,5203,1705,59,67
32766,5185,1712,51,70
32766,5207,1676,67,63
32766,5193,1697,72,80
32766,5216,1678,49,85
32766,5215,1698,85,78
32766,5230,1678,43,109
32766,5198,1698,93,78
32766,5205,1695,69,71
32766,5200,1701,69,89
32766,5185,1702,85,85
32766,5204,1683,76,81
32766,5193,1686,82,78
32766,5197,1681,98,87
32766,5208,1674,76,72
32766,5192,1680,83,82
32766,5177,1681,79,84
32766,5199,1686,108,71
32766,5193,1694,63,94
32766,5187,1677,87,69
32766,5206,1661,76,52
32766,5172,1698,107,72
32766,5192,1688,73,72
32766,5186,1687,82,69
32766,5193,1690,73,72
32766,5182,1698,89,70
32766,5175,1703,80,73
32766,5182,1673,83,66
32766,5179,1670,88,79
32766,5174,1682,78,59
32766,5186,1669,96,50
32766,5164,1680,67,43
32766,5205,1651,102,39
32766,5164,1677,98,61
32766,5168,1688,50,59
32766,5182,1665,60,69
32766,5192,1681,70,76
32766,5174,1704,76,88
32766,5171,1672,71,62
32766,5178,1663,69,57
32766,5181,1679,82,58
32766,5171,1675,93,69
32766,5158,1684,54,79
32766,5174,1689,67,68
32766,5187,1683,92,50
32766,5173,1687,66,86
32766,5192,1686,100,27
32766,5174,1677,85,75
32766,5185,1673,68,80
32766,5164,1695,87,70
32766,5146,1667,66,53
32766,5175,1664,65,60
32766,5176,1676,87,63
32766,5173,1664,67,60
32766,5158,1679,73,74
32766,5168,1688,68,69
32766,5175,1680,85,73
32766,5180,1674,80,68
32766,5168,1679,78,71
32766,5172,1684,65,71
32766,5171,1713,82,66
32766,5182,1659,76,116
32766,5171,1681,107,26
32766,5164,1674,67,57
32766,5144,1695,88,67
32766,5159,1705,84,77
32766,5170,1690,63,82
32766,5153,1673,77,82
32766,5159,1687,83,61
32766,5158,1675,63,87
32766,5169,1677,60,56
32766,5161,1677,72,78
32766,5170,1660,68,66
32766,5175,1685,93,65
32766,5180,1679,79,68
32766,5169,1673,75,77
32766,5167,1684,90,62
32766,5173,1669,86,75
32766,5156,1676,102,24
32766,5161,1685,74,62
32766,5176,1685,96,69
32766,5136,1681,59,57
32766,5147,1673,102,41
32766,5170,1667,53,87
32766,5157,1684,90,63
32766,5174,1676,95,76
32766,5174,1684,54,55
32766,5151,1679,85,65
32766,5164,1678,74,72
32766,5166,1679,68,61
32766,5173,1671,63,62
32766,5183,1675,80,72
32766,5153,1682,80,91
32766,5143,1660,77,53
32766,5164,1668,68,81
32766,5159,1660,89,41
32766,5199,1657,99,44
32766,5161,1652,71,49
32766,5166,1675,78,56
32766,5159,1670,75,65
32766,5170,1681,82,75
32766,5166,1676,67,83
32766,5166,1667,62,60
32766,5159,1680,80,60
32766,5170,1671,90,73
32766,5174,1679,78,74
32766,5160,1688,114,72
32766,5163,1687,70,79
32766,5177,1660,68,112
32766,5158,1683,57,82
32766,5180,1682,82,66
32766,5180,1687,76,67
32766,5163,1664,75,50
32766,5159,1676,86,66
32766,5171,1688,83,75
32766,5167,1692,79,67
