PPG,HR,RR,HRV,SpO2
18356.0914,0,0,0,0
18357.0751,0,0,0,0
18358.1807,0,0,0,0
18359.3858,0,0,0,0
18360.665,0,0,0,0
18361.9918,0,0,0,0
18363.3387,0,0,0,0
18364.6782,0,0,0,0
18365.9841,0,0,0,0
18367.2315,0,0,0,0
18368.3985,0,0,0,0
18369.466,0,0,0,0
18370.4188,0,0,0,0
18371.2458,0,0,0,0
18371.9403,0,0,0,0
18372.5001,0,0,0,0
18372.9273,0,0,0,0
18373.2282,0,0,0,0
18373.4129,0,0,0,0
18373.4947,0,0,0,0
18373.4894,0,0,0,0
18373.4148,0,0,0,0
18373.2895,0,0,0,0
18373.1323,0,0,0,0
18372.961,0,0,0,0
18372.7922,0,0,0,0
18372.6397,0,0,0,0
18372.5144,0,0,0,0
18372.4237,0,0,0,0
18372.3707,0,0,0,0
18372.3543,0,0,0,0
18372.3689,0,0,0,0
18372.4046,0,0,0,0
18372.4477,0,0,0,0
18372.4808,0,0,0,0
18372.4836,0,0,0,0
18372.4337,0,0,0,0
18372.3075,0,0,0,0
18372.0813,0,0,0,0
18371.732,0,0,0,0
18371.2384,0,0,0,0
18370.5825,0,0,0,0
18369.7497,0,0,0,0
18368.7305,0,0,0,0
18367.5206,0,0,0,0
18366.1221,0,0,0,0
18364.543,0,0,0,0
18362.7981,0,0,0,0
18360.9088,0,0,0,0
18358.9025,0,0,0,0
18356.8123,0,0,0,0
18354.6761,0,0,0,0
18352.5359,0,0,0,0
18350.4365,0,0,0,0
18348.4243,0,0,0,0
18346.5458,0,0,0,0
18344.8466,0,0,0,0
18343.3695,0,0,0,0
18342.1534,0,0,0,0
18341.2321,0,0,0,0
18340.6328,0,0,0,0
18336.7001,0,0,0,0
18336.9096,0,0,0,0
18337.4102,0,0,0,0
18338.1607,0,0,0,0
18339.1161,0,0,0,0
18340.2297,0,0,0,0
18341.455,0,0,0,0
18342.7467,0,0,0,0
18344.063,0,0,0,0
18345.3662,0,0,0,0
18346.6247,0,0,0,0
18347.8131,0,0,0,0
18348.9134,0,0,0,0
18349.9153,0,0,0,0
18350.8158,0,0,0,0
18351.6196,0,0,0,0
18352.3379,0,0,0,0
18352.9879,0,0,0,0
18353.592,0,0,0,0
18354.1761,0,0,0,0
18354.7683,0,0,0,0
18355.3977,0,0,0,0
18356.0927,0,0,0,0
18356.8797,0,0,0,0
18357.7814,0,0,0,0
18358.8158,0,0,0,0
18359.9952,0,0,0,0
18361.3252,0,0,0,0
18362.8042,0,0,0,0
18364.423,0,0,0,0
18366.1651,0,0,0,0
18368.0067,0,0,0,0
18369.9175,0,0,0,0
18371.8617,0,0,0,0
18373.7988,0,0,0,0
18375.6851,0,0,0,0
18377.4754,0,0,0,0
18379.1241,0,0,0,0
18380.5875,0,0,0,0
18381.8248,0,0,0,0
18382.8003,0,0,0,0
18383.484,0,0,0,0
18383.8538,0,0,0,0
18383.8958,0,0,0,0
18383.6053,0,0,0,0
18382.9874,0,0,0,0
18382.0568,0,0,0,0
18380.8377,0,0,0,0
18379.3634,0,0,0,0
18377.6751,0,0,0,0
18375.8212,0,0,0,0
18373.8555,0,0,0,0
18371.8355,0,0,0,0
18369.821,0,0,0,0
18367.872,0,0,0,0
18366.0466,0,0,0,0
18364.3994,0,0,0,0
18362.9797,0,0,0,0
18361.8293,0,0,0,0
18360.9819,0,0,0,0
18360.4614,0,0,0,0
18360.281,0,0,0,0
18360.4431,0,0,0,0
18360.9386,0,0,0,0
18361.7475,0,0,0,0
18362.8396,0,0,0,0
18364.1748,0,0,0,0
18365.705,0,0,0,0
18367.3752,0,0,0,0
18369.1256,0,0,0,0
18370.8933,0,0,0,0
18372.6144,0,0,0,0
18374.226,0,0,0,0
18375.6685,0,0,0,0
18376.8875,0,0,0,0
18377.8353,0,0,0,0
18378.4729,0,0,0,0
18378.7712,0,0,0,0
18378.7118,0,0,0,0
18378.2877,0,0,0,0
18377.5037,0,0,0,0
18376.376,0,0,0,0
18374.9319,0,0,0,0
18373.209,0,0,0,0
18371.2534,0,0,0,0
18369.1188,0,0,0,0
18366.8645,0,0,0,0
18364.5533,0,0,0,0
18362.2495,0,0,0,0
18360.0168,0,0,0,0
18357.9161,0,0,0,0
18356.0037,0,0,0,0
18354.329,0,0,0,0
18352.9334,0,0,0,0
18351.8483,0,0,0,0
18351.0949,0,0,0,0
18350.6827,0,0,0,0
18250.3604,0,0,0,0
18250.8151,0,0,0,0
18252.305,0,0,0,0
18254.717,0,0,0,0
18257.9257,0,0,0,0
18261.7968,0,0,0,0
18266.1918,0,0,0,0
18270.972,0,0,0,0
18276.0025,0,0,0,0
18281.1563,0,0,0,0
18286.3177,0,0,0,0
18291.3857,0,0,0,0
18296.2763,0,0,0,0
18300.925,0,0,0,0
18305.2878,0,0,0,0
18309.3417,0,0,0,0
18313.0851,0,0,0,0
18316.5365,0,0,0,0
18319.7329,0,0,0,0
18322.728,0,0,0,0
18325.589,0,0,0,0
18328.3936,0,0,0,0
18331.226,0,0,0,0
18334.1732,0,0,0,0
18337.3211,0,0,0,0
18340.7504,0,0,0,0
18344.5324,0,0,0,0
18348.7262,0,0,0,0
18353.3748,0,0,0,0
18358.5031,0,0,0,0
18364.116,0,0,0,0
18370.1968,0,0,0,0
18376.7069,0,0,0,0
18383.5865,0,0,0,0
18390.7555,0,0,0,0
18398.1154,0,0,0,0
18405.5522,0,0,0,0
18412.9395,0,0,0,0
18420.1425,0,0,0,0
18427.0219,0,0,0,0
18433.4392,0,0,0,0
18439.2604,0,0,0,0
18444.3613,0,0,0,0
18448.6318,0,0,0,0
18451.9796,0,0,0,0
18454.3343,0,0,0,0
18455.6497,0,0,0,0
18455.9069,0,0,0,0
18455.1146,0,0,0,0
18453.3103,0,0,0,0
18450.5596,0,0,0,0
18446.9546,0,0,0,0
18442.6117,0,0,0,0
18437.6684,0,0,0,0
18432.2793,0,0,0,0
18426.6112,0,0,0,0
18420.8384,0,0,0,0
18415.1369,0,0,0,0
18409.6788,0,0,0,0
18404.6264,0,0,0,0
18400.1269,0,0,0,0
18396.3072,0,0,0,0
18393.2693,0,0,0,0
18391.0865,0,0,0,0
18389.8,0,0,0,0
18389.4175,0,0,0,0
18389.9116,0,0,0,0
18391.2201,0,0,0,0
18393.2473,0,0,0,0
18395.8662,0,0,0,0
18398.922,0,0,0,0
18402.2366,0,0,0,0
18405.6134,0,0,0,0
18408.8437,0,0,0,0
18411.7127,0,0,0,0
18414.0067,0,0,0,0
18415.5196,0,0,0,0
18416.0601,0,0,0,0
18415.4577,0,0,0,0
18413.5691,0,0,0,0
18410.2834,0,0,0,0
18405.5262,0,0,0,0
18399.2632,0,0,0,0
18391.5024,0,0,0,0
18382.2948,0,0,0,0
18371.7344,0,0,0,0
18359.9562,0,0,0,0
18347.1336,0,0,0,0
18333.4741,0,0,0,0
18319.2145,0,0,0,0
18304.6146,0,0,0,0
